index,antecedents,consequents,support,confidence,lift
2332,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.24358974358974358,0.9047619047619048,1.260204081632653
1148,"frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.24358974358974358,0.9047619047619048,1.260204081632653
1467,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
4193,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_College or University', 'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
3422,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",frozenset({'Features_College or University'}),0.11538461538461539,0.9000000000000001,1.1142857142857143
1684,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
1120,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",frozenset({'Features_College or University'}),0.11538461538461539,0.9000000000000001,1.1142857142857143
1498,"frozenset({'Features_Regularly or most often', 'Features_4', 'Features_Power cuts'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
3328,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University'})",0.11538461538461539,0.9000000000000001,1.493617021276596
1727,"frozenset({'Features_Laptop/ Tablet', 'Features_Power cuts', 'Features_Attended but not very regular'})",frozenset({'Features_Recorded lectures made daily schedule flexible'}),0.11538461538461539,0.9000000000000001,1.2535714285714288
3937,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
1119,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_College or University', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
386,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})",frozenset({'Features_College or University'}),0.23076923076923078,0.9000000000000001,1.1142857142857143
425,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Attended but not very regular'})",frozenset({'Features_Power cuts'}),0.11538461538461539,0.9000000000000001,2.1272727272727274
1517,"frozenset({'Features_Internet unavailability', 'Features_4', 'Features_Power cuts'})",frozenset({'Features_Recorded lectures made daily schedule flexible'}),0.11538461538461539,0.9000000000000001,1.2535714285714288
3201,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
1355,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",frozenset({'Features_Laptop/ Tablet'}),0.11538461538461539,0.9000000000000001,1.43265306122449
1596,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Attended but not very regular'})",frozenset({'Features_College or University'}),0.11538461538461539,0.9000000000000001,1.1142857142857143
3202,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_4'})",frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),0.11538461538461539,0.9000000000000001,1.6714285714285717
4028,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
958,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_3'})",frozenset({'Features_College or University'}),0.11538461538461539,0.9000000000000001,1.1142857142857143
3098,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University', 'Features_Laptop/ Tablet', 'Features_4'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11538461538461539,0.9000000000000001,1.2535714285714288
1133,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_College or University', 'Features_4'})",frozenset({'Features_Laptop/ Tablet'}),0.11538461538461539,0.9000000000000001,1.43265306122449
